,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,Score
675,0.3061224489795933,0.3669064748201438,0.36637931034482785,0.47572815533980606,0.30612244897959184,0.2921052631578947,0.5243902439024388,0.47727272727272707,0.5302197802197803,0.38311688311688297,0.8582677165354332,0.8047337278106508,0.58659217877095,0.2187500000000001,0.24855491329479773,0.2049689440993787,0.2785714285714287,0.41538461538461524,0.13793103448275862,0.4430379746835442,0.5047619047619043,0.5078534031413611,2007,SAC,0.0
800,0.48979591836734926,0.3884892086330938,0.43965517241379315,0.4271844660194173,0.2380952380952381,0.20789473684210524,0.597560975609756,0.5757575757575757,0.6648351648351647,0.2792207792207795,0.4173228346456693,0.4201183431952662,0.44692737430167595,0.5104166666666669,0.3294797687861273,0.4658385093167703,0.16428571428571437,0.1384615384615384,0.310344827586207,0.4303797468354431,0.30476190476190457,0.3560209424083767,2007,NOP,0.0
39,0.18367346938775597,0.40287769784172633,0.23706896551724155,0.7184466019417473,0.3605442176870749,0.3078947368421053,0.7134146341463417,0.4545454545454546,0.43131868131868134,0.551948051948052,0.6535433070866142,0.5857988165680472,0.6201117318435752,0.26041666666666663,0.4046242774566473,0.3975155279503104,0.4285714285714286,0.46153846153846145,0.37931034482758624,0.5189873417721518,0.5809523809523807,0.4869109947643979,2008,BOS,5.0
361,0.24489795918367463,0.6330935251798562,0.5129310344827585,0.7281553398058254,0.41496598639455784,0.3684210526315789,0.6951219512195121,0.6363636363636362,0.5467032967032968,0.5779220779220782,0.7165354330708663,0.6568047337278107,0.608938547486034,0.35416666666666685,0.4797687861271678,0.5279503105590062,0.5714285714285714,0.3846153846153846,0.5,0.379746835443038,0.38095238095238093,0.6989528795811517,2008,LAL,4.0
226,0.12244897959183731,0.4172661870503598,0.37500000000000044,0.5533980582524274,0.26530612244897966,0.231578947368421,0.621951219512195,0.5681818181818183,0.598901098901099,0.3896103896103895,0.48818897637795267,0.4378698224852071,0.597765363128492,0.44791666666666685,0.2658959537572254,0.36024844720496896,0.4214285714285715,0.24615384615384617,0.5862068965517242,0.07594936708860756,0.38095238095238093,0.40837696335078544,2008,DET,3.0
703,0.12244897959183731,0.3597122302158269,0.30603448275862055,0.5436893203883493,0.3537414965986395,0.3210526315789474,0.6402439024390245,0.4166666666666665,0.4615384615384617,0.4285714285714284,0.3385826771653543,0.29585798816568043,0.564245810055866,0.1875000000000001,0.4046242774566473,0.354037267080745,0.32857142857142874,0.1384615384615384,0.29310344827586204,0.1898734177215189,0.19999999999999973,0.3534031413612566,2008,SAS,3.0
145,0.4285714285714306,0.3597122302158269,0.4525862068965516,0.3689320388349513,0.3197278911564626,0.3,0.5731707317073169,0.4545454545454546,0.5741758241758241,0.27272727272727293,0.45669291338582674,0.5029585798816569,0.31843575418994385,0.5937500000000001,0.36994219653179194,0.5590062111801242,0.2571428571428571,0.24615384615384617,0.4827586206896553,0.36708860759493667,0.4095238095238092,0.3795811518324608,2008,CLE,2.0
496,0.3061224489795933,0.5611510791366907,0.5043103448275863,0.6310679611650487,0.3877551020408163,0.32631578947368417,0.7621951219512197,0.5909090909090908,0.5824175824175826,0.44805194805194803,0.2992125984251969,0.24852071005917153,0.608938547486034,0.39583333333333337,0.3179190751445087,0.38509316770186297,0.3857142857142859,0.3538461538461537,0.25862068965517243,0.10126582278481022,0.19999999999999973,0.4973821989528795,2008,NOP,2.0
568,0.24489795918367463,0.4676258992805753,0.318965517241379,0.70873786407767,0.5306122448979592,0.47105263157894733,0.7439024390243902,0.3333333333333335,0.3131868131868132,0.616883116883117,0.6220472440944883,0.6686390532544377,0.34078212290502785,0.1875000000000001,0.4450867052023122,0.3975155279503104,0.3142857142857145,0.12307692307692297,0.29310344827586204,0.40506329113924067,0.38095238095238093,0.5916230366492146,2008,ORL,2.0
757,0.06122448979591866,0.6618705035971222,0.39655172413793105,0.9320388349514559,0.20408163265306126,0.15789473684210525,0.6585365853658536,0.9015151515151518,0.6895604395604396,0.6558441558441559,0.7165354330708663,0.6745562130177514,0.553072625698324,0.4062500000000001,0.2601156069364161,0.329192546583851,0.7142857142857142,0.4923076923076921,0.32758620689655177,0.4430379746835442,0.7047619047619045,0.6361256544502618,2008,UTA,2.0
12,0.06122448979591866,0.7697841726618702,0.7370689655172411,0.6699029126213594,0.7414965986394558,0.7105263157894737,0.6707317073170731,0.4166666666666665,0.3296703296703296,0.7142857142857144,0.46456692913385844,0.3372781065088757,0.8491620111731844,0.2500000000000001,0.5202312138728322,0.5217391304347827,0.5857142857142859,0.2615384615384615,0.310344827586207,0.10126582278481022,0.19999999999999973,0.837696335078534,2008,ATL,1.0
172,0.12244897959183731,0.4388489208633093,0.35775862068965525,0.6116504854368934,0.27210884353741494,0.25526315789473686,0.5365853658536583,0.5909090909090908,0.5604395604395604,0.4805194805194808,0.6614173228346457,0.514792899408284,0.8603351955307263,0.3333333333333336,0.4219653179190752,0.45962732919254634,0.32857142857142874,0.07692307692307687,0.43103448275862083,0.1898734177215189,0.49523809523809526,0.4842931937172774,2008,DAL,1.0
199,0.4285714285714306,0.6834532374100717,0.6293103448275859,0.6699029126213594,0.33333333333333337,0.3210526315789474,0.5548780487804879,0.7803030303030303,0.6703296703296704,0.5389610389610393,0.8582677165354332,0.834319526627219,0.508379888268156,0.3750000000000001,0.46242774566473965,0.5279503105590062,0.592857142857143,0.5692307692307692,0.7413793103448276,0.45569620253164556,0.4285714285714284,0.7539267015706805,2008,DEN,1.0
280,0.12244897959183731,0.4172661870503598,0.4525862068965516,0.4563106796116507,0.34693877551020413,0.35263157894736846,0.4756097560975612,0.48484848484848486,0.5219780219780219,0.4155844155844157,0.3307086614173228,0.34911242603550297,0.36871508379888285,0.47916666666666663,0.4335260115606936,0.5590062111801242,0.3571428571428572,0.2769230769230768,0.46551724137931033,0.3291139240506329,0.2857142857142856,0.38743455497382184,2008,HOU,1.0
595,0.18367346938775597,0.4676258992805753,0.42672413793103425,0.5728155339805827,0.1156462585034014,0.11052631578947364,0.32317073170731714,0.7954545454545459,0.7582417582417582,0.4025974025974026,0.48818897637795267,0.5621301775147929,0.2569832402234633,0.5625000000000001,0.23121387283236983,0.3913043478260869,0.2857142857142856,0.4923076923076921,0.43103448275862083,0.40506329113924067,0.30476190476190457,0.38481675392670134,2008,PHI,1.0
622,0.24489795918367463,0.7625899280575537,0.4956896551724137,0.9611650485436893,0.44217687074829937,0.37105263157894736,0.7865853658536588,0.7424242424242422,0.5302197802197803,0.7597402597402603,0.5275590551181101,0.44378698224852076,0.6871508379888271,0.1250000000000001,0.4508670520231215,0.36645962732919246,0.7357142857142858,0.15384615384615374,0.6724137931034484,0.4177215189873418,0.31428571428571384,0.738219895287958,2008,PHO,1.0
730,0.36734693877551194,0.5467625899280573,0.4655172413793105,0.650485436893204,0.34013605442176875,0.2736842105263158,0.7804878048780488,0.6287878787878789,0.6126373626373627,0.4415584415584415,0.3307086614173228,0.21301775147928992,0.8491620111731844,0.20833333333333337,0.3179190751445087,0.2795031055900621,0.5285714285714287,0.23076923076923084,0.29310344827586204,0.07594936708860756,0.2761904761904759,0.47905759162303685,2008,TOR,1.0
782,0.5510204081632608,0.40287769784172633,0.4482758620689653,0.4368932038834954,0.34013605442176875,0.32368421052631574,0.5609756097560974,0.47727272727272707,0.5521978021978022,0.35064935064935066,0.5354330708661418,0.45562130177514804,0.6815642458100561,0.4895833333333336,0.25433526011560703,0.37267080745341596,0.22857142857142887,0.33846153846153837,0.41379310344827597,0.26582278481012644,0.2857142857142856,0.44240837696335067,2008,WAS,1.0
76,0.36734693877551194,0.2877697841726614,0.32327586206896575,0.40776699029126195,0.2789115646258503,0.26315789473684204,0.5121951219512193,0.43181818181818166,0.5302197802197803,0.3181818181818179,0.6220472440944883,0.6331360946745563,0.42458100558659195,0.36458333333333337,0.33526011560693636,0.3913043478260869,0.5071428571428571,0.1384615384615384,0.41379310344827597,0.49367088607594933,0.5714285714285712,0.3638743455497382,2008,BRK,0.0
92,0.48979591836734926,0.38129496402877683,0.37500000000000044,0.4951456310679614,0.30612244897959184,0.26842105263157895,0.628048780487805,0.49242424242424265,0.5604395604395604,0.3571428571428572,0.48818897637795267,0.5443786982248522,0.30167597765363086,0.3437500000000001,0.2832369942196533,0.31055900621118004,0.3500000000000001,0.3076923076923077,0.43103448275862083,0.45569620253164556,0.4857142857142853,0.3979057591623034,2008,CHO,0.0
118,0.3061224489795933,0.40287769784172633,0.5387931034482758,0.33009708737864063,0.2585034013605443,0.22368421052631576,0.603658536585366,0.5681818181818183,0.7115384615384615,0.2012987012987013,0.5118110236220471,0.47928994082840237,0.536312849162011,0.5416666666666669,0.3063583815028901,0.45962732919254634,0.40714285714285725,0.33846153846153837,0.4827586206896553,0.4430379746835442,0.49523809523809526,0.40314136125654443,2008,CHI,0.0
253,0.24489795918367463,0.7697841726618702,0.8232758620689653,0.5631067961165046,0.4965986394557824,0.5052631578947369,0.5121951219512193,0.6893939393939399,0.598901098901099,0.551948051948052,0.5196850393700788,0.49112426035502943,0.513966480446927,0.5312500000000001,0.3179190751445087,0.4720496894409938,0.4285714285714286,0.5538461538461539,0.37931034482758624,0.26582278481012644,0.5999999999999996,0.761780104712042,2008,GSW,0.0
307,0.18367346938775597,0.5035971223021578,0.6077586206896548,0.41747572815534006,0.4897959183673469,0.45263157894736844,0.6707317073170731,0.4166666666666665,0.5137362637362639,0.331168831168831,0.5433070866141733,0.49112426035502943,0.603351955307263,0.35416666666666685,0.4161849710982659,0.4658385093167703,0.44999999999999996,0.32307692307692304,0.4482758620689656,0.5063291139240507,0.6476190476190471,0.5785340314136125,2008,IND,0.0
334,0.3061224489795933,0.2589928057553954,0.318965517241379,0.35922330097087407,0.15646258503401358,0.1526315789473684,0.36585365853658547,0.5303030303030303,0.6456043956043958,0.2532467532467533,0.6771653543307087,0.5917159763313611,0.6759776536312851,0.22916666666666685,0.3179190751445087,0.2795031055900621,0.33571428571428585,0.19999999999999996,0.43103448275862083,0.4177215189873418,0.44761904761904736,0.31151832460732987,2008,LAC,0.0
382,0.3061224489795933,0.4676258992805753,0.47413793103448265,0.5145631067961167,0.38095238095238093,0.3763157894736842,0.5182926829268293,0.5075757575757578,0.510989010989011,0.46103896103896114,0.49606299212598437,0.5325443786982249,0.35195530726256985,0.2812500000000001,0.36994219653179194,0.37267080745341596,0.19999999999999996,0.0923076923076922,0.3965517241379311,0.5316455696202533,0.26666666666666616,0.49214659685863893,2008,MEM,0.0
415,0.36734693877551194,0.24460431654676285,0.26293103448275845,0.40776699029126195,0.27210884353741494,0.24473684210526314,0.5731707317073169,0.39393939393939403,0.510989010989011,0.29870129870129913,0.3700787401574802,0.3905325443786982,0.37430167597765385,0.15625,0.21387283236994237,0.12422360248447228,0.2571428571428571,0.2615384615384615,0.32758620689655177,0.45569620253164556,0.3619047619047615,0.24869109947643997,2008,MIA,0.0
442,0.4285714285714306,0.4388489208633093,0.47844827586206895,0.46601941747572795,0.2380952380952381,0.2263157894736842,0.48780487804878025,0.6287878787878789,0.6675824175824177,0.3441558441558441,0.4330708661417323,0.44378698224852076,0.40782122905027895,0.5520833333333334,0.22543352601156075,0.3788819875776399,0.3642857142857143,0.16923076923076907,0.34482758620689663,0.4683544303797469,0.44761904761904736,0.39528795811518336,2008,MIL,0.0
469,0.12244897959183731,0.4820143884892083,0.5129310344827585,0.4854368932038833,0.23129251700680278,0.21052631578947367,0.5243902439024388,0.6818181818181821,0.7115384615384615,0.3441558441558441,0.2362204724409448,0.23668639053254448,0.42458100558659195,0.4375000000000001,0.2716763005780347,0.36024844720496896,0.25,0.3076923076923077,0.22413793103448282,0.4303797468354431,0.6095238095238091,0.3586387434554972,2008,MIN,0.0
514,0.48979591836734926,0.3884892086330938,0.48275862068965525,0.3689320388349513,0.27210884353741494,0.2710526315789473,0.44512195121951215,0.5378787878787876,0.6263736263736266,0.29870129870129913,0.5039370078740159,0.5266272189349113,0.37430167597765385,0.5104166666666669,0.2947976878612717,0.4285714285714284,0.16428571428571437,0.1384615384615384,0.03448275862068967,0.4303797468354431,0.46666666666666634,0.39267015706806285,2008,NYK,0.0
555,0.36734693877551194,0.5251798561151078,0.6293103448275859,0.41747572815534006,0.12244897959183673,0.10789473684210527,0.4207317073170731,0.8484848484848486,0.8901098901098901,0.2662337662337664,0.4173228346456693,0.3668639053254439,0.614525139664805,0.4375000000000001,0.45664739884393035,0.5590062111801242,0.3500000000000001,0.15384615384615374,0.43103448275862083,0.620253164556962,0.3714285714285712,0.40837696335078544,2008,OKC,0.0
649,0.5510204081632608,0.3597122302158269,0.3706896551724137,0.4563106796116507,0.3129251700680272,0.26315789473684204,0.6890243902439026,0.46212121212121193,0.5631868131868132,0.30519480519480524,0.39370078740157466,0.34911242603550297,0.597765363128492,0.35416666666666685,0.2774566473988438,0.316770186335404,0.33571428571428585,0.0,0.34482758620689663,0.2278481012658229,0.32380952380952355,0.3534031413612566,2008,POR,0.0
676,0.36734693877551194,0.4532374100719423,0.3793103448275863,0.6116504854368934,0.2857142857142857,0.24473684210526314,0.6646341463414636,0.5909090909090908,0.5879120879120878,0.43506493506493493,0.7795275590551182,0.6568047337278107,0.7709497206703912,0.26041666666666663,0.2947976878612717,0.2795031055900621,0.19285714285714306,0.36923076923076925,0.29310344827586204,0.6329113924050633,0.5523809523809518,0.5392670157068062,2008,SAC,0.0
362,0.24489795918367463,0.6834532374100717,0.5991379310344827,0.70873786407767,0.3197278911564626,0.2921052631578947,0.5914634146341464,0.8030303030303032,0.6785714285714284,0.5454545454545454,0.5826771653543309,0.5266272189349113,0.614525139664805,0.5000000000000001,0.3815028901734103,0.5155279503105588,0.4928571428571429,0.5076923076923077,0.46551724137931033,0.30379746835443044,0.3904761904761902,0.6544502617801049,2009,LAL,5.0
569,0.12244897959183731,0.3525179856115108,0.3017241379310347,0.5436893203883493,0.54421768707483,0.4947368421052631,0.7134146341463417,0.20454545454545459,0.28021978021978033,0.4805194805194808,0.5826771653543309,0.6449704142011834,0.30726256983240186,0.2500000000000001,0.48554913294797664,0.4782608695652173,0.2142857142857142,0.23076923076923084,0.517241379310345,0.35443037974683556,0.35238095238095224,0.5,2009,ORL,4.0
146,0.24489795918367463,0.4388489208633093,0.32327586206896575,0.650485436893204,0.40816326530612246,0.34210526315789463,0.7865853658536588,0.43939393939393945,0.4505494505494505,0.4805194805194808,0.5039370078740159,0.4674556213017751,0.541899441340782,0.3333333333333336,0.375722543352601,0.40993788819875787,0.2785714285714287,0.2615384615384615,0.5,0.20253164556962022,0.35238095238095224,0.4816753926701569,2009,CLE,3.0
200,0.12244897959183731,0.4676258992805753,0.3534482758620694,0.6699029126213594,0.3197278911564626,0.2789473684210526,0.652439024390244,0.5681818181818183,0.5357142857142858,0.5064935064935066,0.8582677165354332,0.8106508875739644,0.558659217877095,0.35416666666666685,0.3294797687861273,0.37267080745341596,0.41428571428571437,0.4923076923076921,0.6206896551724139,0.5316455696202533,0.5999999999999996,0.5863874345549736,2009,DEN,3.0
13,0.06122448979591866,0.7697841726618702,0.7370689655172411,0.6699029126213594,0.7414965986394558,0.7105263157894737,0.6707317073170731,0.4166666666666665,0.3296703296703296,0.7142857142857144,0.46456692913385844,0.3372781065088757,0.8491620111731844,0.2500000000000001,0.5202312138728322,0.5217391304347827,0.5857142857142859,0.2615384615384615,0.310344827586207,0.10126582278481022,0.19999999999999973,0.837696335078534,2009,ATL,2.0
40,0.48979591836734926,0.4820143884892083,0.2586206896551726,0.825242718446602,0.3129251700680272,0.23947368421052628,0.8109756097560978,0.5909090909090908,0.5164835164835166,0.5779220779220782,0.5669291338582677,0.514792899408284,0.58659217877095,0.3125000000000001,0.3815028901734103,0.40372670807453437,0.44999999999999996,0.32307692307692304,0.3965517241379311,0.5696202531645569,0.6190476190476191,0.4973821989528795,2009,BOS,2.0
173,0.3061224489795933,0.5251798561151078,0.4913793103448274,0.592233009708738,0.34013605442176875,0.3289473684210526,0.5243902439024388,0.6136363636363638,0.5714285714285716,0.5,0.49606299212598437,0.3550295857988166,0.8882681564245805,0.36458333333333337,0.3872832369942196,0.44099378881987583,0.37857142857142856,0.2615384615384615,0.4827586206896553,0.20253164556962022,0.2761904761904759,0.5183246073298431,2009,DAL,2.0
281,0.3061224489795933,0.38129496402877683,0.3620689655172411,0.5048543689320386,0.38095238095238093,0.3368421052631579,0.6768292682926831,0.40909090909090917,0.48076923076923084,0.38311688311688297,0.5118110236220471,0.3905325443786982,0.8100558659217882,0.30208333333333337,0.4393063583815029,0.45962732919254634,0.2785714285714287,0.18461538461538463,0.32758620689655177,0.379746835443038,0.2190476190476187,0.4319371727748691,2009,HOU,2.0
119,0.6122448979591866,0.5251798561151078,0.5301724137931032,0.5436893203883493,0.27210884353741494,0.2210526315789474,0.7134146341463417,0.6818181818181821,0.7087912087912089,0.3441558441558441,0.6062992125984251,0.49704142011834307,0.7597765363128492,0.4375000000000001,0.3121387283236994,0.40372670807453437,0.33571428571428585,0.3076923076923077,0.5344827586206897,0.4303797468354431,0.3999999999999999,0.5314136125654452,2009,CHI,1.0
227,0.5510204081632608,0.40287769784172633,0.3793103448275863,0.5145631067961167,0.17687074829931973,0.1526315789473684,0.5182926829268293,0.6590909090909092,0.6840659340659341,0.35064935064935066,0.3700787401574802,0.34911242603550297,0.508379888268156,0.41666666666666663,0.2890173410404624,0.36024844720496896,0.30000000000000027,0.07692307692307687,0.37931034482758624,0.10126582278481022,0.4095238095238092,0.32198952879581144,2009,DET,1.0
416,0.6938775510204067,0.4460431654676258,0.4224137931034484,0.5436893203883493,0.34693877551020413,0.3289473684210526,0.5670731707317074,0.5151515151515151,0.5302197802197803,0.4415584415584415,0.39370078740157466,0.3668639053254439,0.525139664804469,0.26041666666666663,0.2601156069364161,0.24223602484472062,0.2857142857142856,0.36923076923076925,0.5344827586206897,0.17721518987341778,0.3904761904761902,0.4293193717277486,2009,MIA,1.0
497,0.18367346938775597,0.33812949640287737,0.2758620689655169,0.5436893203883493,0.326530612244898,0.2947368421052632,0.6097560975609755,0.4242424242424243,0.4697802197802199,0.4285714285714284,0.45669291338582674,0.3431952662721893,0.8212290502793302,0.22916666666666685,0.2890173410404624,0.2546583850931676,0.22857142857142887,0.2615384615384615,0.29310344827586204,0.17721518987341778,0.35238095238095224,0.3638743455497382,2009,NOP,1.0
596,0.18367346938775597,0.41007194244604284,0.36637931034482785,0.5631067961165046,0.14965986394557826,0.14999999999999997,0.3292682926829269,0.7045454545454546,0.6785714285714284,0.4220779220779223,0.6220472440944883,0.6153846153846154,0.47486033519553095,0.5312500000000001,0.20809248554913307,0.34782608695652195,0.26428571428571446,0.3846153846153846,0.46551724137931033,0.379746835443038,0.33333333333333326,0.40575916230366493,2009,PHI,1.0
650,0.36734693877551194,0.43165467625899234,0.3448275862068968,0.6213592233009715,0.3605442176870749,0.30526315789473685,0.7256097560975612,0.48484848484848486,0.502747252747253,0.44805194805194803,0.49606299212598437,0.4497041420118342,0.58659217877095,0.5520833333333334,0.22543352601156075,0.3788819875776399,0.2785714285714287,0.18461538461538463,0.43103448275862083,0.2278481012658229,0.3619047619047615,0.45811518324607325,2009,POR,1.0
704,0.5510204081632608,0.4532374100719423,0.36637931034482785,0.6310679611650487,0.38095238095238093,0.32631578947368417,0.7439024390243902,0.48484848484848486,0.4945054945054945,0.46103896103896114,0.2362204724409448,0.20118343195266264,0.564245810055866,0.13541666666666674,0.4219653179190752,0.3354037267080745,0.34285714285714297,0.0461538461538461,0.2758620689655173,0.07594936708860756,0.2190476190476187,0.39528795811518336,2009,SAS,1.0
758,0.48979591836734926,0.5395683453237408,0.4137931034482758,0.7184466019417473,0.1904761904761905,0.1657894736842105,0.5182926829268293,0.7878787878787881,0.6923076923076923,0.5129870129870131,0.7795275590551182,0.7159763313609466,0.6201117318435752,0.4062500000000001,0.2658959537572254,0.3354037267080745,0.592857142857143,0.5076923076923077,0.37931034482758624,0.4683544303797469,0.5428571428571427,0.5680628272251309,2009,UTA,1.0
77,0.36734693877551194,0.3525179856115108,0.36637931034482785,0.4563106796116507,0.40816326530612246,0.36315789473684207,0.6829268292682926,0.3484848484848482,0.4560439560439562,0.33766233766233755,0.5196850393700788,0.44378698224852076,0.6648044692737431,0.29166666666666685,0.2658959537572254,0.26086956521739113,0.2571428571428571,0.19999999999999996,0.41379310344827597,0.25316455696202533,0.5523809523809518,0.4240837696335076,2009,BRK,0.0
93,0.6122448979591866,0.30215827338129486,0.2413793103448274,0.5242718446601939,0.27210884353741494,0.23421052631578948,0.621951219512195,0.4469696969696968,0.510989010989011,0.3766233766233764,0.4330708661417323,0.4378698224852071,0.44692737430167595,0.3333333333333336,0.23121387283236983,0.2546583850931676,0.34285714285714297,0.24615384615384617,0.41379310344827597,0.5696202531645569,0.45714285714285685,0.30628272251308886,2009,CHO,0.0
254,0.48979591836734926,0.6187050359712227,0.6379310344827585,0.5533980582524274,0.3197278911564626,0.2789473684210526,0.6646341463414636,0.7272727272727275,0.7170329670329672,0.38311688311688297,0.8582677165354332,0.7455621301775148,0.7318435754189951,0.41666666666666663,0.3179190751445087,0.3975155279503104,0.3214285714285714,0.3538461538461537,0.6896551724137931,0.4430379746835442,0.5619047619047617,0.6989528795811517,2009,GSW,0.0
308,0.36734693877551194,0.6115107913669062,0.6508620689655169,0.5242718446601939,0.40816326530612246,0.3578947368421052,0.6951219512195121,0.6212121212121211,0.6428571428571428,0.38311688311688297,0.5039370078740159,0.37869822485207094,0.8212290502793302,0.38541666666666685,0.4393063583815029,0.5031055900621118,0.37142857142857166,0.23076923076923084,0.5,0.4303797468354431,0.6190476190476191,0.6073298429319371,2009,IND,0.0
335,0.48979591836734926,0.3741007194244603,0.4525862068965516,0.3883495145631066,0.30612244897959184,0.2921052631578947,0.5487804878048779,0.48484848484848486,0.5851648351648353,0.29870129870129913,0.3385826771653543,0.3431952662721893,0.42458100558659195,0.3437500000000001,0.23699421965317913,0.26086956521739113,0.32857142857142874,0.23076923076923084,0.6034482758620692,0.4810126582278482,0.33333333333333326,0.3455497382198951,2009,LAC,0.0
383,0.3061224489795933,0.29496402877697836,0.25,0.5145631067961167,0.19727891156462588,0.16052631578947368,0.5853658536585364,0.5303030303030303,0.5934065934065935,0.3441558441558441,0.5433070866141733,0.514792899408284,0.536312849162011,0.2812500000000001,0.20809248554913307,0.1987577639751552,0.0714285714285714,0.3076923076923077,0.3965517241379311,0.5316455696202533,0.4857142857142853,0.31413612565445037,2009,MEM,0.0
443,0.24489795918367463,0.4244604316546763,0.48275862068965525,0.4271844660194173,0.2857142857142857,0.25789473684210523,0.603658536585366,0.5606060606060606,0.6401098901098903,0.29870129870129913,0.5905511811023622,0.5088757396449703,0.6703910614525141,0.44791666666666685,0.23121387283236983,0.316770186335404,0.40000000000000013,0.2923076923076924,0.24137931034482757,0.379746835443038,0.7238095238095235,0.45549738219895275,2009,MIL,0.0
470,0.3061224489795933,0.40287769784172633,0.48706896551724155,0.3883495145631066,0.3129251700680272,0.3,0.5426829268292683,0.5075757575757578,0.598901098901099,0.29870129870129913,0.4803149606299214,0.4319526627218935,0.608938547486034,0.44791666666666685,0.2832369942196533,0.3788819875776399,0.2857142857142856,0.10769230769230764,0.25862068965517243,0.3924050632911391,0.49523809523809526,0.4162303664921465,2009,MIN,0.0
515,0.3061224489795933,0.5539568345323738,0.6594827586206895,0.4271844660194173,0.54421768707483,0.5394736842105263,0.5853658536585364,0.40909090909090917,0.45879120879120894,0.4220779220779223,0.4724409448818897,0.3905325443786982,0.6927374301675981,0.36458333333333337,0.35260115606936404,0.40372670807453437,0.34285714285714297,0.2923076923076924,0.017241379310344807,0.40506329113924067,0.3619047619047615,0.6099476439790577,2009,NYK,0.0
529,0.3061224489795933,0.4172661870503598,0.4612068965517242,0.4466019417475726,0.1360544217687075,0.11052631578947364,0.4999999999999998,0.7196969696969697,0.7802197802197801,0.27272727272727293,0.5984251968503939,0.5088757396449703,0.7039106145251401,0.47916666666666663,0.323699421965318,0.43478260869565233,0.2785714285714287,0.2923076923076924,0.3620689655172415,0.6455696202531642,0.3428571428571425,0.39528795811518336,2009,OKC,0.0
623,0.18367346938775597,0.7410071942446042,0.4482758620689653,1.0,0.3197278911564626,0.26842105263157895,0.7256097560975612,0.856060606060606,0.6071428571428572,0.7532467532467537,0.6456692913385825,0.6449704142011834,0.46927374301675995,0.35416666666666685,0.33526011560693636,0.3788819875776399,0.48571428571428577,0.2615384615384615,0.46551724137931033,0.5822784810126582,0.38095238095238093,0.7198952879581153,2009,PHO,0.0
677,0.5510204081632608,0.41007194244604284,0.44396551724137945,0.4466019417475726,0.34693877551020413,0.31578947368421045,0.6341463414634145,0.4696969696969697,0.554945054945055,0.331168831168831,0.6535433070866142,0.5384615384615383,0.7709497206703912,0.27083333333333337,0.23121387283236983,0.21739130434782616,0.23571428571428577,0.21538461538461529,0.32758620689655177,0.5443037974683544,0.638095238095238,0.489528795811518,2009,SAC,0.0
731,0.3061224489795933,0.4604316546762588,0.43965517241379315,0.5533980582524274,0.2585034013605443,0.2184210526315789,0.6585365853658536,0.6287878787878789,0.653846153846154,0.3701298701298703,0.5118110236220471,0.36094674556213,0.9162011173184355,0.22916666666666685,0.3294797687861273,0.2981366459627326,0.4285714285714286,0.1384615384615384,0.41379310344827597,0.2911392405063291,0.26666666666666616,0.4476439790575917,2009,TOR,0.0
783,0.06122448979591866,0.41007194244604284,0.431034482758621,0.47572815533980606,0.1904761904761905,0.1894736842105263,0.40243902439024404,0.6515151515151514,0.6758241758241759,0.3571428571428572,0.4724409448818897,0.42603550295857984,0.597765363128492,0.42708333333333337,0.20231213872832354,0.2795031055900621,0.2571428571428571,0.3076923076923077,0.3620689655172415,0.36708860759493667,0.3714285714285712,0.37172774869109926,2009,WAS,0.0
363,0.36734693877551194,0.5395683453237408,0.5431034482758621,0.5436893203883493,0.30612244897959184,0.30526315789473685,0.4695121951219512,0.6666666666666665,0.6291208791208791,0.46103896103896114,0.49606299212598437,0.4497041420118342,0.58659217877095,0.44791666666666685,0.4393063583815029,0.5403726708074532,0.33571428571428585,0.3076923076923077,0.43103448275862083,0.2911392405063291,0.26666666666666616,0.5183246073298431,2010,LAL,5.0
41,0.24489795918367463,0.4532374100719423,0.2413793103448274,0.7961165048543686,0.2789115646258503,0.2657894736842105,0.5121951219512193,0.5984848484848486,0.4780219780219781,0.6623376623376624,0.5354330708661418,0.5266272189349113,0.48044692737430195,0.11458333333333337,0.2890173410404624,0.1863354037267082,0.5071428571428571,0.46153846153846145,0.43103448275862083,0.4810126582278482,0.5238095238095237,0.4528795811518327,2010,BOS,4.0
570,0.12244897959183731,0.4172661870503598,0.2931034482758621,0.6699029126213594,0.5646258503401361,0.5236842105263158,0.6768292682926831,0.25,0.23901098901098905,0.6493506493506498,0.5511811023622047,0.5857988165680472,0.35754189944134085,0.23958333333333337,0.49132947976878594,0.4720496894409938,0.23571428571428577,0.10769230769230764,0.5517241379310345,0.379746835443038,0.31428571428571384,0.5471204188481673,2010,ORL,3.0
624,0.12244897959183731,0.7122302158273381,0.5,0.883495145631068,0.4693877551020409,0.3736842105263158,0.902439024390244,0.6590909090909092,0.5302197802197803,0.6428571428571432,0.6062992125984251,0.5443786982248522,0.614525139664805,0.36458333333333337,0.4046242774566473,0.45962732919254634,0.4928571428571429,0.0461538461538461,0.46551724137931033,0.4683544303797469,0.4095238095238092,0.7408376963350785,2010,PHO,3.0
