,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,Score,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,DRB%,FT/FGA_opp
351,0.36734693877551194,0.5467625899280573,0.36637931034482785,0.7766990291262132,0.2789115646258503,0.26052631578947366,0.5304878048780488,0.6969696969696968,0.5659340659340659,0.6233766233766236,0.8267716535433071,1.0,0.1061452513966481,0.5833333333333334,0.300578034682081,0.4782608695652173,0.5785714285714287,0.5384615384615383,0.7586206896551726,0.5316455696202533,0.5809523809523807,0.6178010471204187,1998,LAL,4.0,0.8279158699808795,0.06153846153846154,0.8090062111801242,0.7547892720306515,0.40851063829787293,0.818181818181818,0.4956140350877192,0.9456066945606694,0.28537735849056595,0.6408450704225355,0.6291390728476824,0.5061728395061729,0.7210526315789476,0.7434554973821987,0.31205673758865293,0.4367816091954022,0.31550802139037426,0.4731182795698925
101,0.24489795918367463,0.3884892086330938,0.2672413793103452,0.650485436893204,0.14965986394557826,0.09473684210526317,0.7256097560975612,0.6742424242424243,0.6703296703296704,0.39610389610389607,0.6141732283464566,0.5976331360946745,0.508379888268156,0.45833333333333337,0.20809248554913307,0.31055900621118004,0.5214285714285714,0.4461538461538461,0.24137931034482757,0.5189873417721518,0.45714285714285685,0.38481675392670134,1998,CHO,2.0,0.6084130019120458,0.7384615384615386,0.6370341614906833,0.5862068965517246,0.47659574468085175,0.6083916083916082,0.31140350877193024,0.631799163179916,0.11084905660377353,0.5211267605633805,0.47019867549668914,0.5802469135802468,0.6578947368421053,0.6073298429319371,0.4964539007092199,0.49425287356321834,0.4224598930481287,0.360215053763441
504,0.36734693877551194,0.29496402877697836,0.3017241379310347,0.4466019417475726,0.1836734693877551,0.17105263157894735,0.4329268292682926,0.5454545454545454,0.6153846153846154,0.32467532467532445,0.3858267716535434,0.32544378698224863,0.6256983240223462,0.44791666666666685,0.2774566473988438,0.37267080745341596,0.3857142857142859,0.33846153846153837,0.17241379310344834,0.5189873417721518,0.676190476190476,0.25392670157068054,1998,NYK,2.0,0.6260038240917781,0.6512820512820514,0.6482919254658385,0.41379310344827624,0.2638297872340427,0.6258741258741257,0.25877192982456165,0.37238493723849353,0.195754716981132,0.37323943661971803,0.3443708609271523,0.5925925925925926,0.6105263157894738,0.39267015706806285,0.2269503546099294,0.5057471264367814,0.5935828877005349,0.672043010752688
545,0.18367346938775597,0.4604316546762588,0.3275862068965516,0.6990291262135919,0.38095238095238093,0.3078947368421053,0.8048780487804879,0.49242424242424265,0.4862637362637363,0.49350649350649345,0.49606299212598437,0.5384615384615383,0.34078212290502785,0.39583333333333337,0.12716763005780352,0.18012422360248426,0.5571428571428572,0.6615384615384616,0.37931034482758624,0.36708860759493667,0.5238095238095237,0.489528795811518,1998,OKC,2.0,0.8061185468451242,0.07692307692307698,0.7876552795031055,0.7432950191570886,0.40425531914893664,0.811188811188811,0.32894736842105265,0.5564853556485356,0.3490566037735849,0.6338028169014085,0.6423841059602653,0.4320987654320989,0.5684210526315789,0.4869109947643979,0.39007092198581583,0.6436781609195403,0.1711229946524062,0.3548387096774195
693,0.36734693877551194,0.32374100719424437,0.18534482758620685,0.650485436893204,0.1156462585034014,0.08157894736842103,0.5243902439024388,0.6515151515151514,0.6318681318681321,0.43506493506493493,0.4724409448818897,0.5798816568047336,0.1564245810055862,0.45833333333333337,0.4219653179190752,0.5341614906832297,0.4285714285714286,0.12307692307692297,0.7758620689655173,0.6329113924050633,0.4285714285714284,0.2774869109947642,1998,SAS,2.0,0.6845124282982791,0.1538461538461539,0.6700310559006211,0.44444444444444464,0.2255319148936179,0.6853146853146852,0.26754385964912286,0.6527196652719665,0.10377358490566041,0.443661971830986,0.4569536423841063,0.7037037037037037,0.668421052631579,0.5130890052356021,0.09929078014184389,0.218390804597701,0.4973262032085568,0.32795698924731176
2,0.06122448979591866,0.7697841726618702,0.7370689655172411,0.6699029126213594,0.7414965986394558,0.7105263157894737,0.6707317073170731,0.4166666666666665,0.3296703296703296,0.7142857142857144,0.46456692913385844,0.3372781065088757,0.8491620111731844,0.2500000000000001,0.5202312138728322,0.5217391304347827,0.5857142857142859,0.2615384615384615,0.310344827586207,0.10126582278481022,0.19999999999999973,0.837696335078534,1998,ATL,1.0,0.6661567877629062,0.6820512820512822,0.6913819875776397,0.6130268199233719,0.43404255319148977,0.6678321678321677,0.23684210526315796,0.7112970711297071,0.15330188679245282,0.4577464788732395,0.37748344370860965,0.5185185185185184,0.8421052631578947,0.6910994764397906,0.3191489361702131,0.31034482758620685,0.3315508021390374,0.19892473118279574
66,0.48979591836734926,0.4676258992805753,0.5732758620689653,0.3883495145631066,0.12244897959183673,0.10526315789473684,0.4085365853658536,0.7878787878787881,0.8571428571428572,0.24025974025974062,0.7165354330708663,0.7159763313609466,0.46927374301675995,0.9166666666666666,0.06936416184971117,0.4285714285714284,0.2928571428571429,0.6153846153846154,0.24137931034482757,0.4177215189873418,0.6476190476190471,0.4633507853403138,1998,BRK,1.0,0.5919694072657743,0.6666666666666667,0.6149068322981366,0.6168582375478926,0.5319148936170217,0.5909090909090908,0.3815789473684208,0.606694560669456,0.09433962264150941,0.316901408450704,0.2582781456953649,0.37037037037037046,0.9894736842105265,0.5759162303664922,0.5390070921985819,0.735632183908046,0.18716577540107027,0.543010752688172
135,0.36734693877551194,0.2589928057553954,0.19396551724137945,0.5145631067961167,0.108843537414966,0.06315789473684214,0.6585365853658536,0.5757575757575757,0.6593406593406597,0.2922077922077926,0.6299212598425196,0.5976331360946745,0.536312849162011,0.41666666666666663,0.20231213872832354,0.2795031055900621,0.47857142857142865,0.676923076923077,0.46551724137931033,0.7848101265822784,0.6666666666666665,0.2774869109947642,1998,CLE,1.0,0.6363288718929254,0.6769230769230771,0.6607142857142857,0.3831417624521074,0.21276595744680904,0.6398601398601398,0.3333333333333335,0.6610878661087864,0.080188679245283,0.4295774647887325,0.35761589403973515,0.8148148148148149,0.6368421052631581,0.6439790575916231,0.26241134751773076,0.7471264367816093,0.4385026737967914,0.5752688172043012
270,0.36734693877551194,0.3669064748201438,0.3534482758620694,0.4951456310679614,0.34013605442176875,0.34210526315789463,0.4817073170731707,0.43939393939393945,0.4725274725274726,0.44805194805194803,0.6062992125984251,0.5502958579881656,0.6201117318435752,0.45833333333333337,0.21965317919075145,0.316770186335404,0.3928571428571428,0.4461538461538461,0.20689655172413796,0.5949367088607596,0.3428571428571425,0.44240837696335067,1998,HOU,1.0,0.502868068833652,0.2666666666666667,0.49417701863354035,0.5938697318007669,0.6170212765957448,0.4999999999999999,0.3815789473684208,0.5523012552301254,0.37971698113207547,0.535211267605634,0.47682119205298035,0.6049382716049383,0.6263157894736844,0.5654450261780104,0.5390070921985819,0.3448275862068966,0.34224598930481287,0.27419354838709675
405,0.18367346938775597,0.2877697841726614,0.2586206896551726,0.47572815533980606,0.3197278911564626,0.3,0.5548780487804879,0.3787878787878789,0.4505494505494505,0.3896103896103895,0.5196850393700788,0.5207100591715974,0.44134078212290495,0.5104166666666669,0.2658959537572254,0.3975155279503104,0.3571428571428572,0.3999999999999999,0.4827586206896553,0.49367088607594933,0.7238095238095235,0.3429319371727746,1998,MIA,1.0,0.7204588910133842,0.5897435897435899,0.7395186335403726,0.5900383141762453,0.3361702127659578,0.7272727272727271,0.24561403508771962,0.5648535564853556,0.35141509433962254,0.49295774647887347,0.4635761589403975,0.5679012345679013,0.7157894736842105,0.5235602094240837,0.2056737588652484,0.4482758620689653,0.35828877005347604,0.5376344086021505
459,0.6122448979591866,0.5539568345323738,0.5301724137931032,0.5825242718446599,0.1156462585034014,0.08421052631578946,0.5060975609756098,0.8863636363636362,0.8489010989010988,0.3701298701298703,0.6456692913385825,0.6449704142011834,0.46368715083798895,0.5625000000000001,0.2716763005780347,0.43478260869565233,0.6285714285714286,0.3538461538461537,0.4827586206896553,0.35443037974683556,0.6095238095238091,0.5026178010471201,1998,MIN,1.0,0.5590822179732313,0.23076923076923078,0.5485248447204969,0.5977011494252875,0.5531914893617023,0.5559440559440558,0.4517543859649118,0.5648535564853556,0.0778301886792453,0.4295774647887325,0.39072847682119205,0.345679012345679,0.668421052631579,0.5287958115183247,0.4042553191489362,0.367816091954023,0.29946524064171154,0.446236559139785
612,0.6938775510204067,0.5395683453237408,0.4568965517241379,0.650485436893204,0.22448979591836735,0.19473684210526315,0.5609756097560974,0.75,0.6923076923076923,0.46103896103896114,0.4409448818897638,0.42603550295857984,0.49720670391061494,0.4687500000000001,0.2890173410404624,0.3975155279503104,0.6785714285714286,0.5692307692307692,0.4827586206896553,0.5063291139240507,0.46666666666666634,0.4633507853403138,1998,PHO,1.0,0.730019120458891,0.12307692307692308,0.7142857142857143,0.5823754789272031,0.32765957446808525,0.7272727272727271,0.39912280701754366,0.40167364016736395,0.20047169811320747,0.507042253521127,0.503311258278146,0.5061728395061729,0.6210526315789475,0.38743455497382207,0.34042553191489366,0.5747126436781609,0.3796791443850269,0.3763440860215055
639,0.36734693877551194,0.3165467625899283,0.2931034482758621,0.4854368932038833,0.1360544217687075,0.14210526315789473,0.27439024390243905,0.6136363636363638,0.6401098901098903,0.3766233766233764,0.6141732283464566,0.6213017751479291,0.43016759776536295,0.5833333333333334,0.34104046242774566,0.5217391304347827,0.3642857142857143,0.24615384615384617,0.5689655172413794,0.7341772151898731,0.5809523809523807,0.32460732984293195,1998,POR,1.0,0.5854684512428298,0.21538461538461545,0.5741459627329193,0.45210727969348685,0.35319148936170297,0.5874125874125873,0.33771929824561386,0.6443514644351462,0.16273584905660377,0.3943661971830985,0.3443708609271523,0.7283950617283952,0.7947368421052632,0.5916230366492146,0.26241134751773076,0.35632183908045967,0.45454545454545503,0.4946236559139785
29,0.12244897959183731,0.4244604316546763,0.5775862068965516,0.3203883495145634,0.21088435374149658,0.20526315789473681,0.41463414634146356,0.6515151515151514,0.7527472527472527,0.23376623376623407,0.4094488188976376,0.4378698224852071,0.36871508379888285,0.7291666666666666,0.0,0.24223602484472062,0.40714285714285725,1.0,0.3620689655172415,0.6455696202531642,0.9809523809523806,0.3664921465968587,1998,BOS,0.0,0.4317399617590822,0.8461538461538463,0.4658385093167702,0.3984674329501914,0.48085106382978804,0.43356643356643343,0.4824561403508767,0.37238493723849353,0.20047169811320747,0.25352112676056304,0.2649006622516561,0.5802469135802468,0.7842105263157895,0.32984293193717273,0.5744680851063833,1.0,0.20855614973262027,1.0000000000000002
162,0.5510204081632608,0.30935251798561136,0.48275862068965525,0.2524271844660193,0.21088435374149658,0.1842105263157895,0.5670731707317074,0.5227272727272729,0.7142857142857144,0.13636363636363624,0.2992125984251969,0.27218934911242587,0.519553072625698,0.4895833333333336,0.16763005780346818,0.2795031055900621,0.16428571428571437,0.36923076923076925,0.5689655172413794,0.4177215189873418,0.32380952380952355,0.24869109947643997,1998,DAL,0.0,0.29827915869980876,0.3948717948717949,0.2961956521739131,0.31800766283524906,0.5574468085106394,0.2972027972027971,0.3333333333333335,0.2635983263598327,0.18867924528301883,0.21126760563380254,0.22516556291390755,0.45679012345679015,0.5105263157894739,0.26701570680628284,0.46099290780141855,0.4252873563218391,0.11764705882352944,0.20430107526881724
189,0.12244897959183731,0.12949640287769792,0.3017241379310347,0.15533980582524265,0.10204081632653061,0.09210526315789475,0.3597560975609757,0.4545454545454546,0.6978021978021978,0.07792207792207817,0.6299212598425196,0.5680473372781065,0.6256983240223462,0.5312500000000001,0.08092485549132955,0.21118012422360266,0.1785714285714286,0.3999999999999999,0.41379310344827597,0.620253164556962,0.6666666666666665,0.18586387434554963,1998,DEN,0.0,0.08145315487571697,0.5282051282051283,0.0861801242236025,0.26053639846743293,0.7659574468085113,0.07342657342657338,0.32456140350877183,0.5899581589958158,0.10377358490566041,0.19718309859154903,0.10596026490066235,0.6419753086419753,0.6473684210526316,0.6073298429319371,0.5886524822695036,0.45977011494252884,0.1818181818181821,0.6881720430107525
216,0.6938775510204067,0.29496402877697836,0.28017241379310365,0.46601941747572795,0.108843537414966,0.10526315789473684,0.29268292682926833,0.6212121212121211,0.6703296703296704,0.33766233766233755,0.6771653543307087,0.6686390532544377,0.47486033519553095,0.5312500000000001,0.20809248554913307,0.34782608695652195,0.22142857142857153,0.4307692307692308,0.310344827586207,0.4430379746835442,0.5142857142857138,0.32198952879581144,1998,DET,0.0,0.5919694072657743,0.6974358974358975,0.6176242236024845,0.5019157088122603,0.40000000000000036,0.5944055944055943,0.25877192982456165,0.6903765690376569,0.12264150943396224,0.38732394366197154,0.31788079470198705,0.5061728395061729,0.6842105263157894,0.6492146596858639,0.36170212765957466,0.517241379310345,0.3903743315508028,0.4623655913978495
243,0.36734693877551194,0.28057553956834536,0.5474137931034484,0.11650485436893199,0.020408163265306117,0.02894736842105261,0.04878048780487809,0.7045454545454546,0.9230769230769234,0.051948051948051965,0.346456692913386,0.39644970414201186,0.2793296089385473,0.8437500000000001,0.3063583815028901,0.639751552795031,0.3142857142857145,0.32307692307692304,0.5344827586206897,0.7088607594936709,0.5809523809523807,0.16753926701570654,1998,GSW,0.0,0.18317399617590818,0.46666666666666673,0.18478260869565222,0.13793103448275845,0.4936170212765969,0.1853146853146852,0.39912280701754366,0.35146443514644354,0.014150943396226412,0.0,0.019867549668874496,0.6419753086419753,0.8315789473684212,0.2827225130890054,0.32624113475177285,0.31034482758620685,0.3048128342245988,0.4838709677419355
324,0.24489795918367463,0.3525179856115108,0.4482758620689653,0.35922330097087407,0.29931972789115646,0.2763157894736841,0.5731707317073169,0.4696969696969697,0.598901098901099,0.2597402597402598,0.45669291338582674,0.49704142011834307,0.35195530726256985,0.5312500000000001,0.16763005780346818,0.2981366459627326,0.16428571428571437,0.32307692307692304,0.5517241379310345,0.6329113924050633,0.5428571428571427,0.3664921465968587,1998,LAC,0.0,0.25009560229445504,0.4256410256410257,0.24961180124223603,0.4252873563218391,0.7276595744680856,0.25524475524475515,0.44298245614035103,0.4686192468619246,0.29245283018867924,0.352112676056338,0.35099337748344395,0.6049382716049383,0.6157894736842107,0.40837696335078544,0.5319148936170217,0.29885057471264376,0.1711229946524062,0.4623655913978495
399,0.36734693877551194,0.4244604316546763,0.38362068965517215,0.5533980582524274,0.1360544217687075,0.09473684210526317,0.597560975609756,0.7272727272727275,0.7472527472527473,0.33766233766233755,0.5590551181102362,0.5680473372781065,0.44134078212290495,0.5833333333333334,0.19075144508670516,0.36024844720496896,0.5357142857142856,0.3076923076923077,0.32758620689655177,0.7594936708860762,0.5238095238095237,0.38481675392670134,1998,MEM,0.0,,,,,,,,,,,,,,,,,,
432,0.6122448979591866,0.3453237410071943,0.2931034482758621,0.533980582524272,0.06802721088435373,0.03157894736842104,0.5487804878048779,0.7121212121212124,0.7582417582417582,0.3116883116883118,0.6377952755905513,0.5798816568047336,0.597765363128492,0.5208333333333334,0.13872832369942212,0.26708074534161463,0.26428571428571446,0.523076923076923,0.34482758620689663,0.7341772151898731,0.6476190476190471,0.3298429319371725,1998,MIL,0.0,0.4588910133843212,0.8051282051282052,0.4902950310559006,0.4329501915708813,0.4893617021276597,0.4580419580419579,0.3464912280701755,0.606694560669456,0.035377358490566,0.415492957746479,0.3377483443708611,0.7283950617283952,0.7105263157894737,0.6125654450261779,0.43971631205673756,0.5977011494252873,0.3315508021390374,0.672043010752688
558,0.36734693877551194,0.21582733812949595,0.32327586206896575,0.27184466019417464,0.108843537414966,0.09736842105263155,0.3597560975609757,0.5378787878787876,0.7087912087912089,0.168831168831169,0.5275590551181101,0.5621301775147929,0.36871508379888285,0.7083333333333334,0.11560693641618491,0.34782608695652195,0.30714285714285716,0.36923076923076925,0.517241379310345,0.5316455696202533,0.29523809523809486,0.2146596858638743,1998,ORL,0.0,0.49101338432122366,0.7846153846153847,0.5213509316770186,0.3984674329501914,0.4127659574468092,0.48951048951048937,0.21052631578947345,0.5732217573221758,0.10849056603773577,0.21830985915492906,0.18543046357615944,0.5679012345679013,0.8578947368421055,0.5078534031413613,0.39007092198581583,0.517241379310345,0.21390374331550843,0.24193548387096775
585,0.18367346938775597,0.27338129496402885,0.3017241379310347,0.40776699029126195,0.06802721088435373,0.06578947368421051,0.2195121951219512,0.643939393939394,0.7252747252747254,0.27272727272727293,0.7007874015748033,0.7159763313609466,0.43016759776536295,0.6354166666666666,0.17919075144508678,0.3788819875776399,0.33571428571428585,0.523076923076923,0.6206896551724139,0.6835443037974682,0.5999999999999996,0.2984293193717278,1998,PHI,0.0,0.44053537284894834,0.7641025641025643,0.468555900621118,0.4061302681992336,0.48085106382978804,0.44055944055944046,0.35526315789473717,0.7238493723849371,0.07311320754716982,0.323943661971831,0.25165562913907324,0.6790123456790125,0.7684210526315791,0.6701570680628273,0.4113475177304964,0.5517241379310345,0.23529411764705888,0.532258064516129
666,0.12244897959183731,0.38129496402877683,0.44396551724137945,0.39805825242718473,0.10204081632653061,0.06315789473684214,0.5304878048780488,0.7196969696969697,0.8186813186813189,0.22077922077922096,0.42519685039370103,0.5325443786982249,0.15083798882681565,0.5937500000000001,0.18497109826589608,0.36024844720496896,0.4285714285714286,0.2769230769230768,0.46551724137931033,0.5569620253164558,0.5238095238095237,0.2931937172774868,1998,SAC,0.0,0.3181644359464627,0.3794871794871796,0.3156055900621118,0.3295019157088124,0.5446808510638306,0.3181818181818181,0.42982456140350855,0.502092050209205,0.06132075471698112,0.23943661971830954,0.2649006622516561,0.5432098765432101,0.6473684210526316,0.37696335078534027,0.418439716312057,0.4252873563218391,0.19786096256684482,0.39247311827957
720,0.6122448979591866,0.3884892086330938,0.5129310344827585,0.33009708737864063,0.17006802721088435,0.1526315789473684,0.4817073170731707,0.643939393939394,0.7664835164835164,0.20779220779220786,0.45669291338582674,0.5029585798816569,0.32402234636871485,0.7187500000000001,0.07514450867052025,0.316770186335404,0.3500000000000001,0.6000000000000001,0.9827586206896552,0.7088607594936709,0.5714285714285712,0.34031413612565453,1998,TOR,0.0,0.17743785850860416,0.9897435897435898,0.21855590062111802,0.3448275862068968,0.719148936170213,0.1888111888111887,0.4517543859649118,0.45188284518828437,0.15094339622641506,0.25352112676056304,0.25165562913907324,0.6419753086419753,0.7473684210526317,0.38743455497382207,0.6028368794326244,0.5287356321839081,0.0,0.41935483870967727
772,0.3061224489795933,0.48920863309352525,0.5129310344827585,0.4951456310679614,0.1292517006802721,0.10789473684210527,0.45731707317073167,0.8030303030303032,0.8131868131868132,0.3181818181818179,0.4724409448818897,0.5739644970414202,0.1731843575418992,0.6354166666666666,0.20809248554913307,0.40993788819875787,0.48571428571428577,0.4461538461538461,0.37931034482758624,0.379746835443038,0.5523809523809518,0.4005235602094239,1998,WAS,0.0,0.5544933078393881,0.7794871794871796,0.5850155279503105,0.49808429118773967,0.44255319148936234,0.5559440559440558,0.4166666666666661,0.514644351464435,0.10377358490566041,0.316901408450704,0.3443708609271523,0.382716049382716,0.7,0.39790575916230364,0.4113475177304964,0.5517241379310345,0.35294117647058876,0.489247311827957
694,0.3061224489795933,0.2877697841726614,0.2155172413793105,0.533980582524272,0.09523809523809523,0.07894736842105265,0.40243902439024404,0.6287878787878789,0.6565934065934065,0.3571428571428572,0.5984251968503939,0.6923076923076923,0.21229050279329575,0.4895833333333336,0.3930635838150289,0.5217391304347827,0.40000000000000013,0.4461538461538461,0.7931034482758621,0.5189873417721518,0.3428571428571425,0.28534031413612526,1999,SAS,10.0,0.840152963671128,0.025641025641025716,0.8183229813664596,0.45210727969348685,0.038297872340426586,0.846153846153846,0.27631578947368407,0.7405857740585773,0.09905660377358494,0.38732394366197154,0.3642384105960268,0.5802469135802468,0.6578947368421053,0.6073298429319371,0.0,0.4022988505747127,0.35294117647058876,0.22043010752688175
505,0.408163265306122,0.10071942446043192,0.12499999999999956,0.33009708737864063,0.14965986394557826,0.11578947368421055,0.5426829268292683,0.3712121212121211,0.5604395604395604,0.18831168831168865,0.4409448818897638,0.46153846153846145,0.40223463687150796,0.35416666666666685,0.3063583815028901,0.34782608695652195,0.2071428571428573,0.36923076923076925,0.4827586206896553,0.6329113924050633,0.5904761904761902,0.11780104712041872,1999,NYK,7.0,0.5709369024856596,0.7282051282051283,0.5982142857142857,0.2452107279693485,0.14468085106383022,0.5699300699300698,0.20175438596491269,0.5648535564853556,0.15094339622641506,0.288732394366197,0.2582781456953649,0.7407407407407407,0.5263157894736843,0.5130890052356021,0.07801418439716334,0.5287356321839081,0.43315508021390414,0.543010752688172
298,0.408163265306122,0.27338129496402885,0.26293103448275845,0.4563106796116507,0.26530612244897966,0.2263157894736842,0.6341463414634145,0.4242424242424243,0.5329670329670328,0.3116883116883118,0.5748031496062992,0.47337278106508873,0.7597765363128492,0.4062500000000001,0.23699421965317913,0.30434782608695654,0.26428571428571446,0.12307692307692297,0.3620689655172415,0.240506329113924,0.4761904761904763,0.3350785340314135,1999,IND,4.0,0.6749521988527725,0.5692307692307693,0.6917701863354038,0.632183908045977,0.43829787234042605,0.6818181818181817,0.179824561403509,0.5188284518828452,0.26415094339622636,0.4859154929577465,0.41059602649006655,0.3580246913580247,0.5684210526315789,0.5759162303664922,0.26241134751773076,0.2758620689655171,0.37433155080213965,0.42473118279569877
640,0.7142857142857153,0.29496402877697836,0.34051724137931005,0.39805825242718473,0.19727891156462588,0.16052631578947368,0.6097560975609755,0.5227272727272729,0.651098901098901,0.23376623376623407,0.6141732283464566,0.6153846153846154,0.46368715083798895,0.5520833333333334,0.375722543352601,0.5403726708074532,0.3642857142857143,0.41538461538461524,0.5862068965517242,0.5443037974683544,0.5619047619047617,0.337696335078534,1999,POR,4.0,0.7751434034416826,0.1538461538461539,0.7620341614906831,0.48275862068965525,0.1531914893617028,0.7797202797202796,0.3026315789473686,0.6150627615062763,0.17924528301886794,0.37323943661971803,0.32450331125827825,0.5679012345679013,0.7315789473684211,0.5759162303664922,0.15602836879432624,0.5287356321839081,0.4759358288770055,0.4086021505376345
3,0.06122448979591866,0.7697841726618702,0.7370689655172411,0.6699029126213594,0.7414965986394558,0.7105263157894737,0.6707317073170731,0.4166666666666665,0.3296703296703296,0.7142857142857144,0.46456692913385844,0.3372781065088757,0.8491620111731844,0.2500000000000001,0.5202312138728322,0.5217391304347827,0.5857142857142859,0.2615384615384615,0.310344827586207,0.10126582278481022,0.19999999999999973,0.837696335078534,1999,ATL,2.0,0.64282982791587,0.46666666666666673,0.6513975155279503,0.31800766283524906,0.12765957446808596,0.6503496503496502,0.1315789473684208,0.7698744769874477,0.17924528301886794,0.16901408450704203,0.0794701986754971,0.5679012345679013,0.8000000000000003,0.7015706806282724,0.09929078014184389,0.35632183908045967,0.49197860962566864,0.24193548387096775
352,0.20408163265306456,0.43165467625899234,0.32327586206896575,0.650485436893204,0.1904761904761905,0.1657894736842105,0.5365853658536583,0.6742424242424243,0.6346153846153846,0.46103896103896114,0.6535433070866142,0.7988165680473374,0.1284916201117321,0.5000000000000001,0.2716763005780347,0.3975155279503104,0.3928571428571428,0.3538461538461537,0.5689655172413794,0.5063291139240507,0.7619047619047619,0.4476439790575917,1999,LAL,2.0,0.6474187380497132,0.32820512820512826,0.6459627329192547,0.5900383141762453,0.43404255319148977,0.6468531468531467,0.4078947368421053,0.7866108786610879,0.18632075471698106,0.49295774647887347,0.4900662251655632,0.5185185185185184,0.668421052631579,0.617801047120419,0.3191489361702131,0.3448275862068966,0.3903743315508028,0.5913978494623657
586,0.6122448979591866,0.16546762589928043,0.28017241379310365,0.2427184466019412,0.0,0.0,0.0,0.6136363636363638,0.7774725274725276,0.14935064935064934,0.732283464566929,0.7751479289940828,0.34636871508379885,0.7291666666666666,0.21387283236994237,0.4658385093167703,0.16428571428571437,0.8153846153846154,0.517241379310345,0.6708860759493669,0.6095238095238091,0.20418848167539272,1999,PHI,2.0,0.6107074569789674,0.7641025641025643,0.6413043478260869,0.2950191570881229,0.1489361702127665,0.6118881118881118,0.27631578947368407,0.7907949790794979,0.0023584905660377353,0.18309859154929553,0.09933774834437115,0.6666666666666667,0.8578947368421055,0.6963350785340314,0.21985815602836922,0.781609195402299,0.3689839572192515,0.4946236559139785
748,0.7142857142857153,0.2086330935251799,0.0517241379310347,0.6213592233009715,0.054421768707483,0.010526315789473661,0.5914634146341464,0.5909090909090908,0.6236263736263736,0.3701298701298703,0.8661417322834645,0.8047337278106508,0.597765363128492,0.36458333333333337,0.3063583815028901,0.354037267080745,0.5500000000000003,0.3846153846153846,0.5344827586206897,0.658227848101266,0.5809523809523807,0.2984293193717278,1999,UTA,2.0,0.7812619502868068,0.0,0.7569875776397516,0.5210727969348663,0.18297872340425592,0.79020979020979,0.20614035087719307,0.9330543933054392,0.028301886792452824,0.5422535211267605,0.4039735099337749,0.7530864197530864,0.6368421052631581,0.9267015706806283,0.12765957446808507,0.47126436781609193,0.40106951871657825,0.456989247311828
217,0.20408163265306456,0.17266187050359738,0.13362068965517215,0.4466019417475726,0.20408163265306126,0.16315789473684206,0.6158536585365855,0.38636363636363624,0.5164835164835166,0.28571428571428603,0.5354330708661418,0.5384615384615383,0.44692737430167595,0.4687500000000001,0.19075144508670516,0.2919254658385091,0.27142857142857135,0.523076923076923,0.310344827586207,0.5949367088607596,0.5904761904761902,0.2225130890052358,1999,DET,1.0,0.6627151051625239,0.7897435897435898,0.6960403726708074,0.45977011494252906,0.2638297872340427,0.6678321678321677,0.17543859649122773,0.631799163179916,0.2075471698113207,0.4225352112676055,0.370860927152318,0.7037037037037037,0.6631578947368422,0.5916230366492146,0.3191489361702131,0.5862068965517242,0.4866310160427809,0.5483870967741935
271,0.3061224489795933,0.30935251798561136,0.2068965517241379,0.592233009708738,0.3197278911564626,0.2868421052631579,0.6341463414634145,0.4015151515151514,0.4340659340659343,0.46103896103896114,0.40157480314960636,0.4201183431952662,0.38547486033519585,0.32291666666666663,0.34104046242774566,0.36645962732919246,0.34285714285714297,0.33846153846153837,0.4827586206896553,0.6455696202531642,0.24761904761904718,0.32198952879581144,1999,HOU,1.0,0.6206500956022944,0.03076923076923077,0.5958850931677019,0.5057471264367819,0.3744680851063835,0.6188811188811187,0.2850877192982453,0.497907949790795,0.34433962264150936,0.5422535211267605,0.5430463576158946,0.7283950617283952,0.5210526315789474,0.4450261780104712,0.26950354609929095,0.24137931034482762,0.37433155080213965,0.16666666666666674
406,0.10204081632652873,0.10791366906474797,0.004310344827586299,0.5048543689320386,0.2585034013605443,0.22894736842105268,0.5792682926829269,0.25757575757575735,0.36538461538461564,0.3896103896103895,0.5039370078740159,0.5088757396449703,0.41899441340782095,0.26041666666666663,0.3063583815028901,0.2919254658385091,0.2857142857142856,0.15384615384615374,0.6379310344827587,0.4810126582278482,0.3904761904761902,0.18586387434554963,1999,MIA,1.0,0.7216061185468451,0.5846153846153848,0.7402950310559007,0.4789272030651346,0.20425531914893735,0.7342657342657342,0.10964912280701755,0.6694560669456064,0.30896226415094336,0.507042253521127,0.4635761589403975,0.6666666666666667,0.49473684210526336,0.6125654450261779,0.1134751773049647,0.3793103448275861,0.43315508021390414,0.370967741935484
