,Team,Actual_Score,Year,Predicted_Score
452,NYK,1.0,2011,0.5686816493583002
453,ORL,1.0,2011,2.993698017587107
454,PHI,1.0,2011,1.7211684623438233
455,POR,1.0,2011,0.5824619098480774
456,SAS,1.0,2011,2.756328654303142
457,BRK,0.0,2011,-0.5812147625724251
458,CHO,0.0,2011,0.7796544551066011
459,CLE,0.0,2011,-0.16760623640224337
460,DET,0.0,2011,0.6192181614279098
461,GSW,0.0,2011,0.41926487189169936
462,HOU,0.0,2011,0.8985142682017317
463,LAC,0.0,2011,1.0030938935628455
464,MIL,0.0,2011,0.7587119688506492
465,MIN,0.0,2011,-0.5288068126280722
466,PHO,0.0,2011,0.14796590349083483
467,SAC,0.0,2011,0.09058051459864302
468,TOR,0.0,2011,-0.019638151673545934
469,UTA,0.0,2011,1.0192794711054447
470,WAS,0.0,2011,-0.2546019211581355
471,MIA,10.0,2012,2.448426688210656
472,OKC,7.0,2012,2.5205656630112596
473,BOS,4.0,2012,1.2357705678619408
474,SAS,4.0,2012,2.8217147850334223
475,IND,2.0,2012,1.915206948213415
476,LAC,2.0,2012,2.6475389500955684
477,LAL,2.0,2012,2.5030565322539937
478,PHI,2.0,2012,3.1145511343984804
479,ATL,1.0,2012,1.57244317828867
480,CHI,1.0,2012,3.4809671854043396
481,DAL,1.0,2012,1.832362393455364
482,DEN,1.0,2012,2.6301963697415234
483,MEM,1.0,2012,1.6577862925409959
484,NYK,1.0,2012,1.3049504406359145
485,ORL,1.0,2012,2.0753426795363783
486,UTA,1.0,2012,1.9715135787994946
487,BRK,0.0,2012,-0.7340202334419322
488,CHO,0.0,2012,-1.795498567032303
489,CLE,0.0,2012,-0.11304880643800191
490,DET,0.0,2012,-0.655357669363301
491,GSW,0.0,2012,0.4879122289058566
492,HOU,0.0,2012,0.14735219760869323
493,MIL,0.0,2012,0.7395337215589002
494,MIN,0.0,2012,0.281720888894475
495,NOP,0.0,2012,1.155951201236037
496,PHO,0.0,2012,0.9921062102751312
497,POR,0.0,2012,0.2616867809913457
498,SAC,0.0,2012,0.25142805284283953
499,TOR,0.0,2012,0.7053769826610756
